date,cpi_headline,cpi_core,cpi_headline_unadjusted,cpi_core_unadjusted,cpi_energy,cpi_food,cpi_shelter,cpi_core_goods,cpi_medical_services,ppi_final_demand,ppi_final_demand_goods,ppi_final_demand_services,ppi_energy,ppi_less_food_energy_trade,ahe_total_private,payems,unrate,civpart,cpi_headline_mom,cpi_headline_yoy,cpi_headline_ann3,cpi_core_mom,cpi_core_yoy,cpi_core_ann3,cpi_headline_unadjusted_mom,cpi_headline_unadjusted_yoy,cpi_headline_unadjusted_ann3,cpi_core_unadjusted_mom,cpi_core_unadjusted_yoy,cpi_core_unadjusted_ann3,cpi_energy_mom,cpi_energy_yoy,cpi_energy_ann3,cpi_food_mom,cpi_food_yoy,cpi_food_ann3,cpi_shelter_mom,cpi_shelter_yoy,cpi_shelter_ann3,cpi_core_goods_mom,cpi_core_goods_yoy,cpi_core_goods_ann3,cpi_medical_services_mom,cpi_medical_services_yoy,cpi_medical_services_ann3,ppi_final_demand_mom,ppi_final_demand_yoy,ppi_final_demand_ann3,ppi_final_demand_goods_mom,ppi_final_demand_goods_yoy,ppi_final_demand_goods_ann3,ppi_final_demand_services_mom,ppi_final_demand_services_yoy,ppi_final_demand_services_ann3,ppi_energy_mom,ppi_energy_yoy,ppi_energy_ann3,ppi_less_food_energy_trade_mom,ppi_less_food_energy_trade_yoy,ppi_less_food_energy_trade_ann3,ahe_total_private_mom,ahe_total_private_yoy,ahe_total_private_ann3,payroll_change_k,payroll_three_month_avg_k,real_ahe_index,real_ahe_yoy,cpi_headline_release_yoy,cpi_core_release_yoy,contrib_energy_mom_pp,contrib_food_mom_pp,contrib_core_goods_mom_pp,contrib_shelter_mom_pp,contrib_other_services_mom_pp,fed_target_upper,fed_target_lower,fed_target_midpoint
2020-10-01,260.319,269.306,260.388,269.328,196.113,269.007,327.421,146.112,566.288,119.4,114.4,121.6,91.6,112.0,29.54,142460.0,6.9,61.7,0.1238475828567287,1.2303863428671624,3.080414773779294,0.1386962552011095,1.6364116692455521,2.898719270704264,0.04149377593360981,1.1820661677274913,2.001722763903957,0.10183829268473055,1.6105848131925171,2.4502616430796875,-0.30095828779136413,-8.89821060259769,8.925176108183175,0.2433352959151147,3.828428950781193,1.7785728161126002,0.11558113153316008,2.0441809874650163,1.444700809866939,0.28414940493348695,1.308372334893404,7.857368022706335,-0.3154485283762942,3.6975183850458615,-0.7004463385671067,0.5050505050505194,0.5050505050505194,4.123174647179084,0.2629272567922891,-1.038062283737018,2.485456298960642,0.9128630705394158,1.3333333333333197,4.393099048298121,-1.2931034482758674,-12.595419847328248,-7.091527554012755,0.17889087656530744,0.9918845807033394,3.6525940848816996,0.10166045408335211,4.603399433427757,2.0571930866953636,690.0,1068.3333333333333,11.347615809833318,3.332016415640471,1.1820661677274913,1.6105848131925171,-0.01956228870643867,0.0347969473158614,0.052567639912695086,0.042071531878070265,0.013973752456540617,,,
2020-11-01,260.911,269.981,260.229,269.473,197.017,269.066,327.801,146.388,566.296,119.5,114.7,121.1,91.8,112.2,29.64,142733.0,6.7,61.5,0.2274132890799363,1.1757452138405844,2.483111287293238,0.25064424854999157,1.6693780408814973,2.343525818306813,-0.061062721784410634,1.1745357842679605,0.4794721830715609,0.0538376997564427,1.646498785400663,1.0714170124304534,0.4609587329753806,-9.412473331861992,7.900754941513499,0.02193251476725333,3.6367978307090043,1.1906480636007855,0.11605853014926559,1.9246854118795786,1.253161089135868,0.18889618922470763,1.4772246754056972,4.774557827829629,0.0014127087277104877,3.194251840945239,-0.6899333109134487,0.08375209380233617,0.7588532883642474,3.7683262093705094,0.2622377622377492,-0.7785467128027634,3.2011705746210373,-0.4111842105263164,1.593959731543615,2.6866682863992075,0.21834061135370675,-11.046511627906986,-8.259865758949736,0.17857142857142794,1.0810810810810922,3.273945767328601,0.3385240352065111,4.587155963302747,2.0501640082629446,273.0,637.3333333333334,11.360195622261998,3.3717673561503902,1.1745357842679605,1.646498785400663,0.02996231764339974,0.003136349611717226,0.03494579500657091,0.042245304974332674,0.11712352184391575,,,
2020-12-01,262.045,270.341,260.474,269.226,205.67,270.088,328.217,146.718,565.656,120.0,115.5,120.8,95.6,112.6,29.91,142548.0,6.7,61.5,0.4346309661148906,1.3204191315779434,3.1882298797475617,0.13334271670970566,1.624313961356294,2.1107056858820528,0.09414784670425114,1.3620054947193205,0.2984739587892138,-0.09166038898146267,1.6196425538339554,0.2559560589870946,4.3920067811407115,-7.012388100189904,19.514939257385542,0.37983245746398,3.859228154369121,2.6098052186042553,0.12690626325118082,1.852616160895204,1.443647077273491,0.22542831379619432,1.6193378584291374,2.8298570352427665,-0.11301510164297701,2.723464067599002,-1.6959085048491973,0.4184100418409997,0.8403361344537785,4.102035568521689,0.6974716652135893,0.0,4.999047465933981,-0.24772914946324942,1.257334450963965,0.9995757430030672,4.139433551198257,-6.822612085769986,12.626260406986844,0.35650623885916666,1.2589928057553879,2.8931227114268987,0.9109311740890691,5.391120507399583,5.5331288054276895,-185.0,259.3333333333333,11.414070102463317,4.017651536296252,1.3620054947193205,1.6196425538339554,0.28548044077414625,0.05431604141734913,0.04170423805229595,0.04619387982342982,0.006936366047669451,,,
2021-01-01,262.687,270.387,261.582,269.755,212.47,270.499,328.535,146.752,568.379,121.2,117.5,122.2,100.8,113.6,29.93,142863.0,6.4,61.4,0.24499608845809373,1.3738437137002402,3.688562525737704,0.017015547031329348,1.3763703714812836,1.6153018059201774,0.42537834870275404,1.3997697415600863,1.846840410165318,0.19648919495145467,1.4101291709899044,0.6356807164435097,3.3062673214372618,-3.4872153606453793,37.773261163393165,0.15217262521844965,3.6958805173696208,2.2370549961714836,0.09688712041120429,1.5604954758614786,1.3679003230259612,0.02317370738424973,1.6935998004268704,1.7636259472778582,0.4813879813879929,2.905504127054259,1.4851877205860342,1.0000000000000009,1.6778523489932917,6.167886565921887,1.7316017316017396,1.2931034482758674,11.287751692809444,1.1589403973510048,1.8333333333333313,1.98834018208347,5.439330543933063,-2.7027027027026973,46.64262756090829,0.8880994671403242,1.883408071748871,5.837905039566826,0.06686726847207058,5.276116778051354,5.3864810958953235,315.0,134.33333333333334,11.393788044326516,3.849388482666094,1.3997697415600863,1.4101291709899044,0.21490737589342201,0.0217606854062383,0.0042871358660862,0.03526691182967836,-0.031226020537331145,,,
2021-02-01,263.579,270.793,263.014,270.696,219.242,270.73,329.124,146.617,571.673,122.0,119.0,122.8,105.5,114.0,30.05,143380.0,6.2,61.4,0.33956762230333837,1.6698167791706853,4.153451530935426,0.15015514799159302,1.280248344990098,1.2084859759740496,0.5474382793923205,1.6762152173745104,4.350057692917875,0.3488350540305163,1.2826077195923435,1.8277913945757618,3.187273497434928,2.3089773862077223,53.348740685829114,0.08539772790288058,3.5031177480339792,2.4967850168922334,0.17928074634361302,1.4302752378398953,1.6241939286927298,-0.09199193196687272,1.3129072603771386,0.6272041697096942,0.5795428754405085,3.128269701189912,3.852450391842277,0.660066006600668,2.866779089376048,8.634482925534215,1.2765957446808418,3.4782608695652195,15.86017335269223,0.49099836333879043,2.589807852965742,5.734543512340462,4.662698412698418,5.923694779116473,74.43720273263237,0.35211267605634866,2.333931777378817,6.573192989345666,0.4009355162044814,5.290819901892085,5.648931264727697,517.0,215.66666666666666,11.400756509433604,3.56153206274219,1.6762152173745104,1.2826077195923435,0.20717277733327033,0.012211875090111922,-0.017018507413871453,0.06525819166907514,0.07194328562475244,,,
2021-03-01,264.961,271.459,264.877,271.713,229.617,270.971,329.947,146.933,572.068,122.8,121.3,123.5,113.2,114.7,30.03,144232.0,6.1,61.5,0.524320981565296,2.6678187820641908,4.525994159883218,0.2459443190924393,1.6494791315614155,1.6644969185032776,0.7083273133749568,2.619762508959189,6.934902615702554,0.3756982001950515,1.646390734422698,3.746552786562063,4.732213718174427,13.851577491186573,55.35754925646883,0.0890185793964493,3.3297869500722665,1.3141489288873265,0.250057729001818,1.6660504098108042,2.1250893408236493,0.21552753091387267,1.692182049720392,0.5874481716827473,0.06909544442363913,2.7516937645038597,4.6118850928619,0.6557377049180246,4.067796610169494,9.665111123456738,1.9327731092436906,6.9664902998236355,21.650883268722154,0.5700325732899136,2.9166666666666563,9.244628777312581,7.29857819905213,23.71584699453553,96.58670264628617,0.6140350877193113,3.1474820143884807,7.671337902747943,-0.06655574043260559,4.52488687782806,1.6144981612695286,852.0,561.3333333333334,11.333743456584177,1.8088122624928094,2.619762508959189,1.646390734422698,0.30759389168133777,0.01272965685369225,0.03987259321906644,0.09102101335666175,0.07310382645453783,,,
2021-04-01,266.614,273.66,267.054,273.968,227.255,272.018,331.208,149.554,571.948,124.0,122.3,124.9,112.7,115.6,30.22,144587.0,6.1,61.6,0.6238653990587206,4.133077115360573,6.1151713580587685,0.8108038414641028,2.9780316542864504,4.930577144386206,0.8218909154060094,4.15969483870211,8.633788494467986,0.8299198050884637,2.961039351495187,6.395030754735331,-1.0286694800472063,24.46463584283569,30.87699574775622,0.3863882112845829,2.348209212986818,2.2652105820459623,0.3821825929618994,2.1014763048296636,3.2943815105025642,1.7838062246057884,4.429129047349711,7.858907776326318,-0.020976527265992306,2.202923412315494,2.535460997933714,0.9771986970684043,6.346483704974282,9.566114656433932,0.8244023083264551,10.879419764279241,17.369258730006322,1.1336032388663986,4.51882845188285,9.135220406343581,-0.4416961130742081,48.87714663143989,56.262056559728556,0.7846556233652935,4.805077062556662,7.230420938726012,0.6327006327006224,0.5992010652463353,3.9324039606818406,355.0,574.6666666666666,11.334738610875648,-3.3936153122598567,4.15969483870211,2.961039351495187,-0.06686351620306841,0.05525351421369535,0.33000415155207086,0.13911446383813136,0.16635678565789147,,,
2021-05-01,268.383,275.465,269.195,275.893,229.854,273.181,332.111,151.991,571.324,125.3,124.7,125.5,117.1,116.2,30.41,145065.0,5.8,61.6,0.6635060424433847,4.918257089467626,7.492159709625423,0.6595775780164903,3.7876961101984907,7.081875734845844,0.8017105154762838,4.992706537594471,9.736850479092318,0.7026368042982956,3.7976064620258043,7.903460544547536,1.1436492046379643,27.668295934236852,20.812881502498783,0.42754523597703376,2.137483923070005,3.6707949659531725,0.2726383420690315,2.1964901699525807,3.6799623770517265,1.6295117482648447,6.502652213214111,15.487285555819108,-0.10910082734794102,1.5425357019079433,-0.24397201836108273,1.0483870967741948,6.91126279863481,11.266636858723444,1.9623875715453876,11.140819964349369,20.580746540182627,0.48038430744594685,5.108877721943039,9.08911940874113,3.9041703637976877,46.374999999999986,51.781116006399145,0.519031141868509,5.253623188405787,7.9456403243993945,0.6287227001985585,2.3216689098250365,4.878815844872864,478.0,561.6666666666666,11.330821996922309,-2.474867817741566,4.992706537594471,3.7976064620258043,0.07433719830146768,0.06113896874471582,0.30145967342899627,0.09924035651312746,0.12732984545507753,,,
2021-06-01,270.654,277.651,271.696,278.218,233.603,275.185,333.835,154.821,570.655,126.2,126.5,126.2,121.0,116.8,30.54,145820.0,5.9,61.7,0.8461787818155431,5.295632620349999,8.875454980187868,0.7935672408473149,4.439362194328367,9.440983776911892,0.929066290235725,5.391451413321335,10.702131429855765,0.8427180102431153,4.474619041539296,9.925696751902645,1.6310353528761645,23.773670880710405,7.126646347615995,0.7335795681251644,2.356713247957032,6.367211273581419,0.5191035527278398,2.58431282169469,4.797454212736096,1.861952352441909,8.580786332459,23.26565550440225,-0.11709642864643488,1.0135786975000505,-0.9843399593356672,0.7182761372705571,7.404255319148945,11.543419043735925,1.4434643143544479,11.946902654867264,18.282065171936978,0.5577689243027928,5.518394648829439,9.035919227771716,3.330486763450047,35.95505617977528,30.543656749660908,0.5163511187607606,5.605786618444841,7.527042172202636,0.42749095692207195,3.9482641252552853,6.968228147660582,755.0,529.3333333333334,11.283779290163826,-1.279605299445541,5.391451413321335,4.474619041539296,0.1060172979369507,0.1049018782418985,0.3444611852017532,0.18895369319293367,0.1018447272420071,,,
2021-07-01,271.903,278.648,273.003,279.146,236.488,276.895,335.446,155.288,572.051,127.486,127.472,127.534,124.953,117.759,30.66,146762.0,5.4,61.8,0.4614747980816958,5.245169381309234,8.174325215500255,0.359083885885525,4.210719214328185,7.4925660646443015,0.4810523526293853,5.365475239385398,9.21274642058525,0.3335513877606777,4.2745131731807495,7.7770466805340055,1.2350012628262519,23.192648698206963,17.26884421601649,0.6214001489906806,3.3869257422785015,7.366768431554704,0.4825737265415686,2.8190124720688825,5.217310724630098,0.3016386665891657,8.308979947689643,16.24103101833887,0.24463116944564156,0.8403198397980649,0.07205398160265997,1.019017432646585,7.8561759729272485,11.728312398220142,0.7683794466403215,12.112576956904132,18.01939150680656,1.0570522979397756,6.013300083125528,8.706164138541904,3.2669421487603323,33.92604501607719,51.10926254961075,0.8210616438356189,6.0891891891891925,7.682492554372655,0.39292730844793233,4.321197686287848,5.952391071625507,942.0,725.0,11.276080072672974,-0.8779231393260423,5.365475239385398,4.2745131731807495,0.08027508208370637,0.08886022130566733,0.05580315331899566,0.17565683646113098,0.060879504912195403,,,
2021-08-01,272.676,278.997,273.567,279.507,240.692,278.084,336.022,155.57,572.768,128.603,128.296,128.528,124.773,118.256,30.78,147314.0,5.1,61.7,0.2842925602144719,5.152015301793966,6.55348179038393,0.1252476242427747,3.9396919775577244,5.228269655894446,0.206591136361145,5.251271554874992,6.656388807785252,0.12932300659869167,4.000282784384357,5.343569231433665,1.777680051419095,24.51282157397301,20.23706292086791,0.4294046479712543,3.6578683495420705,7.37472021813137,0.17171169130052455,2.8275731221425904,4.794335565480834,0.1815980629539915,7.51878140312805,9.756921509932148,0.12533847506603912,0.9679574528845603,1.0148243126686163,0.8761746387838665,8.617398648648656,10.9686020742638,0.6464164679301998,12.738137082601053,12.043495890569766,0.7794000031364101,6.839567747298414,10.00592955956716,-0.14405416436580332,33.02025586353945,28.90058509510338,0.42204842092747885,6.249775381850853,7.267516929653106,0.391389432485334,4.374364191251279,4.95636505444248,552.0,749.6666666666666,11.28812216696739,-0.7395494116881673,5.251271554874992,4.000282784384357,0.11554920334224117,0.06140486465988936,0.03359564164648843,0.06250305563339094,0.011239794932462022,,,
2021-09-01,273.91,279.698,274.31,279.884,245.302,280.322,337.357,156.259,572.633,129.226,129.343,128.541,126.379,118.59,30.98,147771.0,4.7,61.7,0.4525517463950024,5.351215590949132,4.899580633777045,0.25125718197684943,4.002855729865806,2.981799351716208,0.2715970859058281,5.390348855079163,3.9043146328301415,0.13488034288944295,4.025214269254507,2.4168445103619485,1.9153108537051544,24.705523499656845,21.587993949576713,0.8047927964212276,4.4597807373842,7.678674979457023,0.39729541518116473,3.1537137318334407,4.287302823620087,0.4428874461657184,7.248555230682641,3.7673413142090384,-0.02356975250014104,0.8014716237149777,1.3937023090864864,0.4844365994572275,8.77609427609427,9.941633841319142,0.8160815613892813,13.359333917616123,9.297346212462966,0.01011452757375686,6.673029045643153,7.628993088696889,1.287137441593944,36.18426724137931,19.003073234674183,0.28243810039236816,6.0733452593917825,6.272501937025932,0.6497725795971299,4.98136225008472,5.888677160355016,457.0,650.3333333333334,11.310284399985395,-0.3510669893933227,5.390348855079163,4.025214269254507,0.12449520549083504,0.11508536988823553,0.0819341775406579,0.14461553112594397,-0.013578537650670075,,,
2021-10-01,276.55,281.668,276.589,281.617,254.756,282.727,338.948,158.483,575.606,130.045,130.775,129.119,130.963,119.015,31.14,148572.0,4.5,61.8,0.9638202329232071,6.235042390298062,7.013521064560879,0.704331099972122,4.590317334184912,4.406207187773181,0.8308118552003085,6.221868903328898,5.3585872682568425,0.6191850909662566,4.562837877977799,3.588092229300077,3.85402483469357,29.902658161366148,34.66702047133736,0.8579419381996356,5.100239027237197,8.694779375626482,0.471607229137061,3.5205438869223338,4.241783319879944,1.4232780191861139,8.466792597459483,8.487361756718004,0.5191806968861234,1.6454524906054813,2.509060364106097,0.6337733892560315,8.915410385259626,8.274118419073861,1.1071337451582286,14.313811188811187,10.774478846634917,0.44966197555644793,6.1833881578947425,5.064667565523329,3.6271848962248443,42.97270742358079,20.672333146916678,0.3583776035078756,6.263392857142858,4.335083443832843,0.5164622336991664,5.416384563304,6.41083004201235,801.0,603.3333333333334,11.260169951184235,-0.7706099687769363,6.221868903328898,4.562837877977799,0.25051161425508206,0.12268569716254787,0.26330643354943106,0.1716650314058902,0.15565145655025592,,,
2021-11-01,278.919,283.406,277.948,282.754,263.798,284.767,340.544,160.247,577.956,131.475,131.738,130.138,131.196,120.045,31.23,149230.0,4.1,61.9,0.8566262881938069,6.901970403700863,9.477466822037094,0.6170384992260303,4.972572143965692,6.4726413880267675,0.4913427504347645,6.809002839806477,6.561268580898316,0.40373983104713407,4.928508607541393,4.728353119217821,3.549278525334043,33.896059730886165,44.29104268961594,0.721544104383387,5.835371247203303,9.965039092772354,0.4708686878223123,3.8874195014658275,5.492620841850759,1.113053135036579,9.46730606333852,12.578698702387436,0.4082653759689858,2.0589938830576138,3.6726312636063962,1.099619362528359,10.020920502092046,9.23663639502501,0.7363792773848132,14.854402789886656,11.17107331084204,0.7891944640215698,7.463253509496304,5.105517255140746,0.177912845612882,42.91503267973857,22.23621893448606,0.8654371297735608,6.99197860962566,6.1899861263507105,0.28901734104045396,5.3643724696356365,5.977452320225529,658.0,638.6666666666666,11.196799070697946,-1.4383251573929945,6.809002839806477,4.928508607541393,0.2307031041467128,0.10318080692682434,0.20591482998176713,0.17139620236732167,0.14543134477118103,,,
